,Name,Price,Rating,Image
276,"ASUS Vivobook Pro 15 For Creator, AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home/4 G...","₹61,990",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/k/k/-original-imagqkqnb2fpbhyb.jpeg?q=70
277,MSI GF63 Intel Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"₹46,990",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/z/w/-original-imagt8bdregjrwdw.jpeg?q=70
278,HP Pavilion Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) 15-eg3036TU Thin and Light...,"₹87,990",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/g/d/2/-original-imagwzwcfkzkr6zb.jpeg?q=70
279,Infinix INBook X2 Plus Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) XL25 Thin and...,"₹29,990",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/f/r/-original-imagjfgyxmcz7scf.jpeg?q=70
280,Acer Predator Neo (2023) Intel Core i5 13th Gen 13500HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graph...,"₹1,04,990",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/n/y/-original-imagp7wfgcjkqgsn.jpeg?q=70
281,Lenovo Lenovo LOQ AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/8 GB Gra...,"₹1,01,990",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/d/t/-original-imagtvudyzs9djrf.jpeg?q=70
282,Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,"₹52,990",,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/b/s/15ihu6-gaming-laptop-lenovo-original-imaguw9ze9uqfaff.jpeg?q=70
283,ASUS Zenbook 14 OLED (2023) AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) UM3402YA-...,"₹72,990",4.5,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/1/i/-original-imagpxgrz9wzqa9g.jpeg?q=70
284,"ASUS Vivobook Pro 15 For Creator, AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home/4 G...","₹70,990",4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/k/k/-original-imagqkqnb2fpbhyb.jpeg?q=70
285,Acer Nitro 5 (2023) AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,"₹68,990",4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/m/m/an515-47-gaming-laptop-acer-original-imagzuardhu6zwdd.jpeg?q=70
